"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","cnSampleID","analysisDate","sampleType","d15N","d13C","cnIsotopeQF","isotopeAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"c3830c26-3aa8-47dd-bf22-084b5cd7172e","STER_031.basePlot.cfc","D10","STER","STER_031","distributed","2017-07-25T14:42Z","5NSA7+zQmwkZurTm+o8jt7sjBXYpsMJGd1RGt29RARU=","5NSA7+zQmwkZurTm+o8jt7sjBXYpsMJGowzrBektXxQ=","2018-06-04","vegetation",2.1,-26.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"38b5aebc-1743-4197-9108-85f7d2624da7","STER_029.basePlot.cfc","D10","STER","STER_029","distributed","2017-07-25T15:11Z","5NSA7+zQmwnmHlDFEtR3NtY2hI4WPo9Fo8DcfG0MqSI=","5NSA7+zQmwnmHlDFEtR3NtY2hI4WPo9F5e06k+9xLWA=","2018-06-04","vegetation",4.2,-20.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"73e311d1-dafa-492e-bf8b-fddc5155ee18","STER_034.basePlot.cfc","D10","STER","STER_034","distributed","2017-07-25T16:01Z","5NSA7+zQmwn9hZ7i/Ee93BhR0VxhewiLKlO+DrK19lo=","5NSA7+zQmwn9hZ7i/Ee93BhR0VxhewiLguCiqwfpFLE=","2018-06-04","vegetation",1.5,-28,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e7cb72db-ad79-4618-ac66-34d809ee3767","STER_027.basePlot.cfc","D10","STER","STER_027","distributed","2017-07-25T16:30Z","5NSA7+zQmwlQog/R+CrCTVKdgFMt81J9PRm9Uz/Vq7o=","5NSA7+zQmwlQog/R+CrCTVKdgFMt81J9i2mI0OW6hlA=","2018-06-04","vegetation",4.1,-27.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e0594636-6e33-4ae1-a87e-c5fa44526a1f","STER_033.basePlot.cfc","D10","STER","STER_033","distributed","2017-07-25T17:05Z","5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHMKzrHqvIwEpI=","5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHM3zc8So/5uzk=","2018-06-04","vegetation",3.2,-26.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2ae27bd2-2b16-4f70-afb5-ed89b83503ba","MOAB_005.basePlot.cfc","D13","MOAB","MOAB_005","distributed","2017-09-05T15:00Z","S9R44vg6v28kwEsUGHI0enoXYCfg7RIL05vYOVi3TTg=","S9R44vg6v28kwEsUGHI0enoXYCfg7RILIbeC9nNdMzM=","2018-02-20","vegetation",2,-15.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"f474e7f8-9017-41e9-9a37-76ea5854b480","MOAB_004.basePlot.cfc","D13","MOAB","MOAB_004","distributed","2017-09-05T17:00Z","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPN744PJHKhhAQ=","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNMjbRVexqdCA=","2018-02-20","vegetation",2.2,-15.3,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1f1e2a89-33a8-4ba9-9d09-07ea1f34d34d","MOAB_004.basePlot.cfc","D13","MOAB","MOAB_004","distributed","2017-09-05T17:00Z","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPN744PJHKhhAQ=","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNMjbRVexqdCA=","2018-02-20","vegetation",2.1,-15.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d21b38fd-e623-47f5-8a16-52e1111c5b8f","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","2017-09-06T15:05Z","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wxzF9bGfySJI=","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wXugQHBOdxss=","2018-02-20","vegetation",-4.7,-23.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7a70f1df-b3ed-425e-a7cf-5fc7c247c177","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","2017-09-06T16:05Z","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYnwmGkrP5jK8=","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY7/Td+WN8D0o=","2018-02-20","vegetation",-5.4,-24.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"0c9613f7-18bf-4e28-943c-db5a08cea514","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","2017-09-06T17:00Z","S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwc3uK7P8rImo=","S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwNq6SbnPt02Q=","2018-02-20","vegetation",-4.2,-24.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7c6189bd-6cf2-48b5-84b5-f18bad2c30cc","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","2017-09-06T19:00Z","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6SNvuQx7vmgo=","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6b3j9Cek6lx0=","2018-02-20","vegetation",-5.1,-24.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"80c6256e-3b1d-4326-a8c4-bf36845acf0d","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","2017-09-06T20:00Z","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmVYVFxxujZ4s=","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmQiEgHa4V1B0=","2018-02-20","vegetation",-6.8,-24.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"bf5d115d-2723-44db-b3f3-35278e610e2a","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","2017-09-06T21:00Z","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWQ9EecnX5HB8=","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uW6YvkQfxYTGo=","2018-02-20","vegetation",-3.3,-25.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a7700a58-ec18-4057-9179-149dfe330145","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","2017-09-07T14:00Z","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlc7OsK94UnIc=","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlHypfDVFEpl0=","2018-02-20","vegetation",2.6,-25.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5c15f2c3-1357-488d-83b5-3941280eb6f5","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","2017-09-07T15:00Z","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zCYsY8PvrdS8=","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zoiNZ0KDa7Pk=","2018-02-20","vegetation",1,-26.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"52fe3f12-c3d3-485f-8ed2-b9ea648213ff","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","2017-09-07T16:00Z","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl0NtemjEGIsI=","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl5aNeVhAmSGk=","2018-02-20","vegetation",-0.1,-25.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3094ff5b-3f57-47c8-b818-c8b4635ec389","MOAB_001.basePlot.cfc","D13","MOAB","MOAB_001","distributed","2017-09-07T17:30Z","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIB79W8iF9t0IU=","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIBK13Z5dVJWmM=","2018-02-20","vegetation",2,-15.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"2a256d92-ad47-41a4-8491-b829aa2dbbd0","MOAB_009.basePlot.cfc","D13","MOAB","MOAB_009","distributed","2017-09-07T19:00Z","S9R44vg6v29a3iYIcLakVBjap3adP+f7IHuLsgccAVE=","S9R44vg6v29a3iYIcLakVBjap3adP+f7Lc6yN8gfC+k=","2018-02-20","vegetation",0.2,-15.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5d2a3f91-f1d5-4d25-8118-02fd811637f7","MOAB_010.basePlot.cfc","D13","MOAB","MOAB_010","distributed","2017-09-07T20:00Z","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZT2YDmW4B2NYQ=","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZTahp4y7OV3fg=","2018-02-20","vegetation",1.8,-16.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"26053515-eaf9-4ca4-9bcd-f0d4ffe7a050","MOAB_046.basePlot.cfc","D13","MOAB","MOAB_046","tower","2017-09-09T17:00Z","S9R44vg6v2/MrQsjQZV30DSyddux20m2h/Rcmy8/F5E=","S9R44vg6v2/MrQsjQZV30DSyddux20m2WOe8gnGBP78=","2018-02-20","vegetation",2.9,-15.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"3a51fe8c-0c20-45fd-a743-0bcdb34784be","MOAB_045.basePlot.cfc","D13","MOAB","MOAB_045","tower","2017-09-09T19:00Z","S9R44vg6v29ha3pkiv5lPCuTCeomUQhsI60KGC1Fc44=","S9R44vg6v29ha3pkiv5lPCuTCeomUQhs3YZOTqefwcA=","2018-02-20","vegetation",3.4,-15,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"5a097401-cc19-445e-80ed-c729316d80ee","MOAB_047.basePlot.cfc","D13","MOAB","MOAB_047","tower","2017-09-09T21:00Z","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdeP+5AeCh0emEk=","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdePFbGfZrrgdoE=","2018-02-20","vegetation",2.5,-15.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"87959203-90ea-44d1-970d-b24a7446fa55","MOAB_002.basePlot.cfc","D13","MOAB","MOAB_002","distributed","2017-09-10T17:00Z","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsEvBR62FNuys=","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsdljGGJuit6Y=","2018-02-20","vegetation",1,-17.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"26b9317b-5098-462a-9f68-90f5f17c97ea","MOAB_006.basePlot.cfc","D13","MOAB","MOAB_006","distributed","2017-09-10T19:00Z","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNK3yvx7MecLo=","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNd1CZT6eoxBY=","2018-02-20","vegetation",4.2,-14.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7331ef8a-7e5a-4554-8603-ec0270a1ef5f","MOAB_044.basePlot.cfc","D13","MOAB","MOAB_044","tower","2017-09-10T21:00Z","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAwSXvlakgaB0=","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HA7havd0zjlWA=","2018-02-20","vegetation",3.8,-15.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1ce368ce-0d7c-4bb8-a4ef-9be307d8e258","JORN_042.basePlot.cfc","D14","JORN","JORN_042","tower","2017-08-22T14:40Z","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAeSXJ+RPJ/lsc=","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAe9OZ4UamC46g=","2018-02-06","vegetation",0.6,-16.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"4f3752be-6e72-4ea7-841e-484ae1f808fa","JORN_044.basePlot.cfc","D14","JORN","JORN_044","tower","2017-08-22T14:43Z","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDT+Js/ODOwVhc=","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDTfteKNbSU61g=","2018-02-06","vegetation",-0.7,-14.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1c65421e-583a-4bf4-9566-57933c56b507","JORN_047.basePlot.cfc","D14","JORN","JORN_047","tower","2017-08-22T14:44Z","NrWJnEy30pbj4NIPURE2sikM/qF3XH+X0yenfyA3+Q0=","NrWJnEy30pbj4NIPURE2sikM/qF3XH+Xt70PFOAzk5g=","2018-02-06","vegetation",0.3,-14.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7bd77c40-81bf-4d68-bc4f-4a5b85b0ab7d","JORN_045.basePlot.cfc","D14","JORN","JORN_045","tower","2017-08-22T14:45Z","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J10ibwDk2Vuhg=","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J1dH2VBwKlAWw=","2018-02-06","vegetation",-0.3,-14.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ef7045f6-4d89-457b-a5ca-1850f90848d2","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","2017-08-22T14:47Z","NrWJnEy30pYr4GLSTAZ247KTc3nq42ldlm5FvAbTsjs=","NrWJnEy30pYr4GLSTAZ247KTc3nq42ld5vvt2eOKFBA=","2018-02-06","vegetation",1.2,-26.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"095fa046-04ab-484f-8b35-6c37e1c5e885","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","2017-08-22T14:50Z","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhidXI7U0chpHA=","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhiy8o26BDMCOw=","2018-02-06","vegetation",1,-25.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"62f0c25e-4f08-45fe-b8c0-2481e10c0b24","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","2017-08-22T14:53Z","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMS7BP5yaAGj9M=","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMSnri6jC3WW10=","2018-02-06","vegetation",2.5,-23.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"f6441e90-13ad-496f-b986-d70ce9dc5726","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","2017-08-22T14:54Z","NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuufnO0R26lf4w=","NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuuIQ/+0pIzmHU=","2018-02-06","vegetation",2,-24.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"bb4f02e0-4dce-4a14-82c7-1f40dad8ce41","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","2017-08-22T14:56Z","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+mwqvQkYrQcM=","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+MB/+fMlT9+M=","2018-02-06","vegetation",1.3,-25.2,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1e98b70a-5b7c-48f4-9a3a-086333e211f5","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","2017-08-22T14:56Z","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+mwqvQkYrQcM=","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+MB/+fMlT9+M=","2018-02-06","vegetation",1.3,-25.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"03c77691-293a-484c-babf-b51432bafbb1","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","2017-08-22T14:58Z","NrWJnEy30pZRljXI+FTycyL3xQ835lNrkh9pP/sFrI4=","NrWJnEy30pZRljXI+FTycyL3xQ835lNrKUvwO+Jmhdc=","2018-02-06","vegetation",3.1,-25.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"6ff101e7-97c6-4b12-aac6-2182be3ffbdf","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","2017-08-22T15:00Z","NrWJnEy30pZRljXI+FTyc2s84MxjG5P116haV5NqLeg=","NrWJnEy30pZRljXI+FTyc2s84MxjG5P1MQC+KLksWqw=","2018-02-06","vegetation",2.3,-25.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
