"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"f8718ed4-1a1d-4623-9c4c-2011f0ae7cc9","BART_073.basePlot.vst","2015-08-27","D01","BART","BART_073","tower","mixedForest",44.06477,-71.28861,"WGS84",20.2,316710.79,4881613.3,"19N",280.7,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,"","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","legacyData"
"dad66701-07fc-47e6-8f25-2b2cd9e84ecc","BART_037.basePlot.vst","2015-08-27","D01","BART","BART_037","tower","deciduousForest",44.061597,-71.283251,"WGS84",20.2,317130.21,4881248.95,"19N",292.5,0.2,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"","aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","legacyData"
"5edda15a-f3fc-4594-ad03-8aebc880edcf","BART_042.basePlot.vst","2015-08-31","D01","BART","BART_042","tower","deciduousForest",44.060186,-71.288047,"WGS84",20.2,316741.73,4881102.89,"19N",288.8,0.2,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"","zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","legacyData"
"57c59e25-14f8-47b7-9127-6776ac0b9b72","BART_075.basePlot.vst","2015-08-31","D01","BART","BART_075","tower","mixedForest",44.059135,-71.286503,"WGS84",20.2,316862.16,4880982.72,"19N",297.1,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,"","aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","legacyData"
"cd157dc1-3bb3-4679-bc01-3c791166e8b2","BART_072.basePlot.vst","2015-09-01","D01","BART","BART_072","tower","deciduousForest",44.060736,-71.286195,"WGS84",20.2,316891.76,4881159.86,"19N",296.6,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,"bWvVSKjgptV89BwHA3h10JNaeV+PHmDU","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","legacyData"
"921b4fb9-bbf8-473c-bea8-ae81763a73dd","BART_072.basePlot.vst","2015-09-01","D01","BART","BART_072","tower","deciduousForest",44.060736,-71.286195,"WGS84",20.2,316891.76,4881159.86,"19N",296.6,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"10","noneSelected",800,40,800,NA,"6HzkzFDdLaNgPi31AaqxNPsuI5nRHqWu","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","legacyData"
"d0f92e16-bab7-47fb-a37f-4dc79aeb16df","BART_036.basePlot.vst","2015-09-01","D01","BART","BART_036","tower","deciduousForest",44.06208,-71.285876,"WGS84",20.2,316921.46,4881308.43,"19N",293.2,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","xLZ+YqMrzOOIoCWuzuptWcn+zeO8dPFj","legacyData"
"d648a24e-d881-4d23-a8da-68ae7f4eef0f","BART_046.basePlot.vst","2015-09-01","D01","BART","BART_046","tower","deciduousForest",44.059946,-71.28541,"WGS84",20.2,316952.2,4881070.37,"19N",304.7,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze","MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm","legacyData"
"fe372149-689e-4f50-a33e-377d47cd1656","BART_040.basePlot.vst","2015-09-02","D01","BART","BART_040","tower","deciduousForest",44.065761,-71.291993,"WGS84",20.2,316442.91,4881730.91,"19N",260.5,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"6HzkzFDdLaNgPi31AaqxNPsuI5nRHqWu","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","legacyData"
"823853cb-636b-463c-a33a-96bf78413758","BART_041.basePlot.vst","2015-09-02","D01","BART","BART_041","tower","deciduousForest",44.06534,-71.285606,"WGS84",20.3,316953.13,4881669.93,"19N",260.7,0.4,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","legacyData"
"11695098-432a-43f3-81e6-2efb2a097249","BART_051.basePlot.vst","2015-09-02","D01","BART","BART_051","tower","deciduousForest",44.062849,-71.287737,"WGS84",20.3,316774.78,4881397.99,"19N",280,0.4,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","legacyData"
"c0df5461-5b71-4ca2-a752-c52b33639cd1","BART_039.basePlot.vst","2015-09-02","D01","BART","BART_039","tower","deciduousForest",44.063683,-71.288953,"WGS84",20.2,316679.96,4881493.33,"19N",274.1,0.2,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","legacyData"
"947821bc-9a35-4125-9f0b-39c405ab70a8","BART_050.basePlot.vst","2015-09-02","D01","BART","BART_050","tower","mixedForest",44.061507,-71.2877,"WGS84",20.2,316773.6,4881248.85,"19N",287.8,0.2,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"bWvVSKjgptV89BwHA3h10JNaeV+PHmDU","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","legacyData"
"90b0bd3e-d039-4904-84ff-0be17fe54c0e","BART_050.basePlot.vst","2015-09-02","D01","BART","BART_050","tower","mixedForest",44.061507,-71.2877,"WGS84",20.2,316773.6,4881248.85,"19N",287.8,0.2,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","afMynumrDJcbQNK5ece65stvlBUGBI24","legacyData"
"82c4df3a-b902-48f8-b4cd-510dd81eae22","BART_041.basePlot.vst","2015-09-02","D01","BART","BART_041","tower","deciduousForest",44.06534,-71.285606,"WGS84",20.3,316953.13,4881669.93,"19N",260.7,0.4,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","afMynumrDJcbQNK5ece65stvlBUGBI24","legacyData"
"829bb8d9-11ed-4320-b479-fed7d40ef05f","BART_047.basePlot.vst","2015-09-02","D01","BART","BART_047","tower","deciduousForest",44.064958,-71.290866,"WGS84",20.2,316530.69,4881639.21,"19N",266.9,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","legacyData"
"ecdf17c1-d9f5-46c2-84b2-eeff103417cf","BART_034.basePlot.vst","2015-09-02","D01","BART","BART_034","tower","mixedForest",44.064283,-71.285609,"WGS84",20.2,316949.64,4881552.53,"19N",267.5,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"zODC+zTh3jdHKFo7lDoQcuNYRkWsGu3I","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","legacyData"
"7c0d9cde-fb68-4ada-a0e4-0d98f8289217","BART_033.basePlot.vst","2015-09-03","D01","BART","BART_033","tower","deciduousForest",44.063204,-71.283666,"WGS84",20.2,317101.93,4881428.37,"19N",273.5,0.2,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm","legacyData"
"92ce0f04-f4a0-4faf-b552-f57eda276b05","BART_047.basePlot.vst","2015-09-03","D01","BART","BART_047","tower","deciduousForest",44.064958,-71.290866,"WGS84",20.2,316530.69,4881639.21,"19N",266.9,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm","legacyData"
"b6a1ed81-499b-4cbd-9e95-f6d16fcd99cf","BART_070.basePlot.vst","2015-09-03","D01","BART","BART_070","tower","mixedForest",44.064339,-71.281445,"WGS84",20.2,317283.3,4881549.5,"19N",249.8,0.2,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"100","noneSelected",800,400,800,NA,"6HzkzFDdLaNgPi31AaqxNPsuI5nRHqWu","6HzkzFDdLaNgPi31AaqxNPsuI5nRHqWu","legacyData"
"2d588902-b970-4bbb-9085-0a7d252bf304","BART_032.basePlot.vst","2015-09-03","D01","BART","BART_032","tower","deciduousForest",44.067479,-71.287582,"WGS84",20.2,316801.48,4881911.91,"19N",245.4,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM","legacyData"
"3ff6e9ce-4f65-493d-90ba-6f6372706697","BART_071.basePlot.vst","2015-09-03","D01","BART","BART_071","tower","mixedForest",44.067946,-71.29062,"WGS84",20.2,316559.62,4881970.54,"19N",256.5,0.2,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"noneSelected","noneSelected",800,800,800,NA,"FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","legacyData"
"febb6616-8cc3-42ff-9e70-6679f6a8da53","BART_032.basePlot.vst","2015-09-04","D01","BART","BART_032","tower","deciduousForest",44.067479,-71.287582,"WGS84",20.2,316801.48,4881911.91,"19N",245.4,0.3,"vst_BART_2015","NEON.DOC.000987vD",NA,NA,NA,NA,NA,NA,"25","noneSelected",800,100,800,NA,"FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT","legacyData"
"da2eae23-bd5d-48b5-a74f-32092eb6c2d5","BART_046.basePlot.vst","2016-08-01","D01","BART","BART_046","tower","deciduousForest",44.059946,-71.28541,"WGS84",20.2,316952.2,4881070.37,"19N",304.7,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","+f00xtEQUq1afNaqPyxh9svtGXouuDqR",NA
"a88ebfaf-d002-424e-bab4-d83ab2c2d139","BART_047.basePlot.vst","2016-08-01","D01","BART","BART_047","tower","deciduousForest",44.064958,-71.290866,"WGS84",20.2,316530.69,4881639.21,"19N",266.9,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","21_4","N",NA,"100","noneSelected",800,400,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"86ca244d-4a17-4da7-b145-44e015723c4d","BART_032.basePlot.vst","2016-08-02","D01","BART","BART_032","tower","deciduousForest",44.067479,-71.287582,"WGS84",20.2,316801.48,4881911.91,"19N",245.4,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","","N","","N",NA,"25","noneSelected",800,100,800,NA,"+f00xtEQUq1afNaqPyxh9svtGXouuDqR","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"bc4aaf76-0cef-4ec8-b096-ed1614a11d2e","BART_072.basePlot.vst","2016-08-03","D01","BART","BART_072","tower","deciduousForest",44.060736,-71.286195,"WGS84",20.2,316891.76,4881159.86,"19N",296.6,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"10","noneSelected",800,40,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"bab856e8-3e78-487a-8dba-926be1be3f7b","BART_042.basePlot.vst","2016-08-03","D01","BART","BART_042","tower","deciduousForest",44.060186,-71.288047,"WGS84",20.2,316741.73,4881102.89,"19N",288.8,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"100","noneSelected",800,400,800,NA,"Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"30fdbd8f-b086-4aac-961c-a9cc53ff4a08","BART_071.basePlot.vst","2016-08-07","D01","BART","BART_071","tower","mixedForest",44.067946,-71.29062,"WGS84",20.2,316559.62,4881970.54,"19N",256.5,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"+f00xtEQUq1afNaqPyxh9svtGXouuDqR","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"0c0a772b-d3ee-46ba-9d3d-edfbff52da63","BART_041.basePlot.vst","2016-08-16","D01","BART","BART_041","tower","deciduousForest",44.06534,-71.285606,"WGS84",20.3,316953.13,4881669.93,"19N",260.7,0.4,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","+f00xtEQUq1afNaqPyxh9svtGXouuDqR",NA
"fe22ee49-f97c-4a0e-b722-19865edc4d50","BART_034.basePlot.vst","2016-08-17","D01","BART","BART_034","tower","mixedForest",44.064283,-71.285609,"WGS84",20.2,316949.64,4881552.53,"19N",267.5,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"100","100",800,400,400,NA,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"1e468690-7f2b-4684-8d5c-0baac990f96b","BART_075.basePlot.vst","2016-08-22","D01","BART","BART_075","tower","mixedForest",44.059135,-71.286503,"WGS84",20.2,316862.16,4880982.72,"19N",297.1,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","41","N",NA,"noneSelected","noneSelected",800,800,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","/PQLg4xSyvY/C0l9NeCPJmfdKfB/PF5p",NA
"04f6da8d-2a73-4424-9cc6-7e24ad3c81be","BART_036.basePlot.vst","2016-08-23","D01","BART","BART_036","tower","deciduousForest",44.06208,-71.285876,"WGS84",20.2,316921.46,4881308.43,"19N",293.2,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"12892c40-db22-46cf-8483-159d82683f2b","BART_033.basePlot.vst","2016-08-23","D01","BART","BART_033","tower","deciduousForest",44.063204,-71.283666,"WGS84",20.2,317101.93,4881428.37,"19N",273.5,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","+f00xtEQUq1afNaqPyxh9svtGXouuDqR",NA
"c39429a5-4bed-43e6-8aac-af531316716f","BART_033.basePlot.vst","2016-08-23","D01","BART","BART_033","tower","deciduousForest",44.063204,-71.283666,"WGS84",20.2,317101.93,4881428.37,"19N",273.5,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"25","noneSelected",800,100,800,NA,"/PQLg4xSyvY/C0l9NeCPJmfdKfB/PF5p","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf",NA
"8ed0152a-4504-4217-ae90-a0da706ead13","BART_051.basePlot.vst","2016-08-24","D01","BART","BART_051","tower","deciduousForest",44.062849,-71.287737,"WGS84",20.3,316774.78,4881397.99,"19N",280,0.4,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"27fa6639-c2d3-40f8-8b0d-65c0369dbb11","BART_050.basePlot.vst","2016-08-24","D01","BART","BART_050","tower","mixedForest",44.061507,-71.2877,"WGS84",20.2,316773.6,4881248.85,"19N",287.8,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","41","N",NA,"noneSelected","noneSelected",800,800,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"e82a6398-f082-401f-811f-0d56b7e7420d","BART_039.basePlot.vst","2016-08-30","D01","BART","BART_039","tower","deciduousForest",44.063683,-71.288953,"WGS84",20.2,316679.96,4881493.33,"19N",274.1,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","39","N",NA,"noneSelected","noneSelected",800,800,800,NA,"Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"4eb664e6-e65d-45dd-93b5-37bba53b0a07","BART_073.basePlot.vst","2016-08-30","D01","BART","BART_073","tower","mixedForest",44.06477,-71.28861,"WGS84",20.2,316710.79,4881613.3,"19N",280.7,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"85d9b7a1-f459-4bcc-82d3-7858ee4ee900","BART_040.basePlot.vst","2016-09-06","D01","BART","BART_040","tower","deciduousForest",44.065761,-71.291993,"WGS84",20.2,316442.91,4881730.91,"19N",260.5,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","21","N",NA,"noneSelected","noneSelected",800,800,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"53fcd161-e061-4cb3-9f3e-745727099c2c","BART_032.basePlot.vst","2016-09-07","D01","BART","BART_032","tower","deciduousForest",44.067479,-71.287582,"WGS84",20.2,316801.48,4881911.91,"19N",245.4,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"25","noneSelected",800,100,800,NA,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"aabaaa3f-bb3a-4822-9640-6ca71d719d0d","BART_074.basePlot.vst","2016-09-12","D01","BART","BART_074","tower","mixedForest",44.060251,-71.283201,"WGS84",20.2,317130.07,4881099.34,"19N",310.8,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","+f00xtEQUq1afNaqPyxh9svtGXouuDqR",NA
"c99194cc-3e58-4575-a357-72282ed31d46","BART_070.basePlot.vst","2016-09-12","D01","BART","BART_070","tower","mixedForest",44.064339,-71.281445,"WGS84",20.2,317283.3,4881549.5,"19N",249.8,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"100","noneSelected",800,400,800,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","PDeeglfRpMhcY5NLVbh+bstb6vCqIxGZKgPlDUiyhOM=",NA
"c4207c9a-028a-4a26-a4ee-5d1a70df1e66","BART_044.basePlot.vst","2016-09-13","D01","BART","BART_044","tower","deciduousForest",44.061037,-71.284327,"WGS84",20.2,317042.31,4881189.14,"19N",302.9,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","+f00xtEQUq1afNaqPyxh9svtGXouuDqR",NA
"12dbf09b-5f23-4ab7-8736-d0cf4491c1c7","BART_016.basePlot.vst","2016-09-14","D01","BART","BART_016","distributed","mixedForest",44.051257,-71.288457,"WGS84",20.2,316681.33,4880112.04,"19N",316.8,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","","Y","","N",NA,"25","noneSelected",400,200,400,NA,"PDeeglfRpMhcY5NLVbh+bstb6vCqIxGZKgPlDUiyhOM=","4fwqTWf6TJUgX1b061gRBN/1LlNKYVNd",NA
"996f91c3-3075-47c1-b7b9-ce2ca1557a42","BART_028.basePlot.vst","2016-09-14","D01","BART","BART_028","distributed","evergreenForest",44.054075,-71.306532,"WGS84",20.2,315242.16,4880465.44,"19N",485.7,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"25","noneSelected",400,200,400,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"591a2808-5add-4072-bb13-b57bf33c3460","BART_015.basePlot.vst","2016-09-14","D01","BART","BART_015","distributed","mixedForest",44.042903,-71.273126,"WGS84",20.2,317883.85,4879150.14,"19N",439.2,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"25","noneSelected",400,200,400,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",NA
"5ac133b6-1089-4f32-9c26-27c3fd6b2597","BART_037.basePlot.vst","2016-09-14","D01","BART","BART_037","tower","deciduousForest",44.061597,-71.283251,"WGS84",20.2,317130.21,4881248.95,"19N",292.5,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",800,800,800,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","+f00xtEQUq1afNaqPyxh9svtGXouuDqR",NA
"07c96abe-6d78-4818-8b2e-f33fac4d06b5","BART_010.basePlot.vst","2016-09-19","D01","BART","BART_010","distributed","deciduousForest",44.050073,-71.26668,"WGS84",20.1,318422.21,4879932.29,"19N",430.2,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"10","noneSelected",400,80,400,NA,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","PDeeglfRpMhcY5NLVbh+bstb6vCqIxGZKgPlDUiyhOM=",NA
"6d597101-9c98-4ba3-bb18-9431dfe590b0","BART_013.basePlot.vst","2016-09-20","D01","BART","BART_013","distributed","deciduousForest",44.041738,-71.277599,"WGS84",20.2,317521.9,4879030.64,"19N",414.8,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","31","Y","41_4","N",NA,"10","noneSelected",400,80,400,NA,"/PQLg4xSyvY/C0l9NeCPJmfdKfB/PF5p","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc",NA
"1070dca9-4517-4c36-b95e-6953754da098","BART_026.basePlot.vst","2016-09-21","D01","BART","BART_026","distributed","evergreenForest",44.061262,-71.313922,"WGS84",20.2,314672.63,4881280.32,"19N",512.9,0.4,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"10","noneSelected",400,80,400,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","EkSno5X21V+6BMsaD1wBB48CY0mHxVq/",NA
"66594b70-4db4-4005-bfc8-e42a1bdba15d","BART_006.basePlot.vst","2016-09-21","D01","BART","BART_006","distributed","deciduousForest",44.060511,-71.310914,"WGS84",20.1,314911.21,4881190.14,"19N",432.7,0.2,"vst_BART_2016","NEON.DOC.000987vE","Y","","Y","","N",NA,"25","noneSelected",400,200,400,NA,"EkSno5X21V+6BMsaD1wBB48CY0mHxVq/","/PQLg4xSyvY/C0l9NeCPJmfdKfB/PF5p",NA
"64640bd2-9433-4e7f-9562-5fc99b306551","BART_023.basePlot.vst","2016-09-21","D01","BART","BART_023","distributed","evergreenForest",44.049319,-71.263643,"WGS84",20.2,318663.2,4879841.85,"19N",503,0.5,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"25","noneSelected",400,200,400,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"f254241e-ccde-4e91-906a-d1d727299054","BART_005.basePlot.vst","2016-09-23","D01","BART","BART_005","distributed","mixedForest",44.05462,-71.282199,"WGS84",20.2,317193,4880471.67,"19N",304.9,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"25","noneSelected",400,200,400,NA,"WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R","9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk",NA
"93ee1436-cdd8-40bd-96c4-0585f36b904f","BART_002.basePlot.vst","2016-09-27","D01","BART","BART_002","distributed","deciduousForest",44.035081,-71.27285,"WGS84",20.2,317881.99,4878280.73,"19N",550.8,0.4,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","Y","","N",NA,"25","noneSelected",400,200,400,NA,"2xX6mTIEU2zzk+aGAURxuwRthSzBo/kx","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc",NA
"9c0c81f4-ce39-459f-9fa9-dbe45fd92472","BART_018.basePlot.vst","2016-09-27","D01","BART","BART_018","distributed","mixedForest",44.058474,-71.277857,"WGS84",20.2,317552.64,4880890.11,"19N",315.5,0.4,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"10","noneSelected",400,80,400,NA,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","WpWHyjh7ZEbsFcxLGlzbonUvwbNLZ84R",NA
"611da3d3-5884-4266-b046-5befa731d0f5","BART_024.basePlot.vst","2016-09-28","D01","BART","BART_024","distributed","evergreenForest",44.052777,-71.263782,"WGS84",20.2,318662.62,4880226.25,"19N",434.4,0.3,"vst_BART_2016","NEON.DOC.000987vE","Y","presentInAll","N","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf","4fwqTWf6TJUgX1b061gRBN/1LlNKYVNd",NA
