"uid","namedLocation","domainID","siteID","plotType","sampleID","collectDate","lmaSampleID","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"cda9d333-a7fb-4d32-accc-384ae773892c","SCBI_003.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsQqszjmR7+HQ=","2017-08-04T16:40Z","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsxxlwKS1gJ9g6z4IvBfSP4w==","OK","2017-08-04T18:27Z","dMVZgSbiazVu0oXyzneal5IPnECwOfLe",2.23,"2017-08-04T18:45Z","2017-08-07T19:50Z",0.935,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",1,16962.9,93,55.1,0.419,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"8f0a5a46-85cd-4989-a146-ce2f72fe4df6","SERC_047.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyHZGlcbpW2wU=","2016-07-25T17:14Z","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyrbNIEaRX56M=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",4.273,"2016-07-30T00:20Z","2016-08-01T14:15Z",1.312,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",2,20524.9,NA,63.9,0.307,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"dbf3d4cc-fe95-4366-ac24-de71c2d7dcb4","SERC_047.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEzN/QG7hSTZIMp0rdhB5W1Zm7PE6F5tL0U=","2016-07-25T19:25Z","FOQ0AtY6KEzN/QG7hSTZIMp0rdhB5W1ZGcFalIeWMtg=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.798,"2016-07-30T00:20Z","2016-08-01T13:57Z",1.343,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,18200.1,NA,73.8,0.48,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"a2893f44-d616-4697-a9bd-8ea03530b408","SERC_047.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KExU6N6QJ/ivTxNyb5GdiOgbLXoIi89tfoM=","2016-07-25T20:45Z","FOQ0AtY6KExU6N6QJ/ivTxNyb5GdiOgbyBF75ZrQ4XSAP1IAInojqQ==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",5.662,"2016-07-30T00:20Z","2016-08-01T13:55Z",2.096,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",1,31583.4,NA,66.4,0.37,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"2031a135-0ee7-49ee-af50-120ba9ad4d48","SERC_005.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyRIJoI2jxGWCF8o7YZ6gOCNGkVijysuis=","2016-07-25T22:15Z","FOQ0AtY6KEyRIJoI2jxGWCF8o7YZ6gOCPdXy2iobtvw=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.814,"2016-07-30T00:20Z","2016-08-01T15:45Z",1.342,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",5,20093.8,NA,66.8,0.352,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"fa7e4127-b313-4d24-bc0e-dff82512eb53","SERC_005.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyRIJoI2jxGWGH0yGJHKgk2h17T9yFmTY8=","2016-07-25T23:40Z","FOQ0AtY6KEyRIJoI2jxGWGH0yGJHKgk2ocrOLG6g3D4=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.674,"2016-07-30T00:20Z","2016-08-01T13:45Z",1.406,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",7,21581.2,NA,65.2,0.526,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"4bd612ae-f252-41b9-be26-a6ac811ed4f4","SERC_005.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEx8oT1WwPGcZuEBs/AbXNaJ6d05gokmYYM=","2016-07-26T14:00Z","FOQ0AtY6KEx8oT1WwPGcZuEBs/AbXNaJvaCwg1hBrqE=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.991,"2016-07-30T00:20Z","2016-08-01T13:50Z",0.844,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",2,17777.1,NA,47.5,0.282,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"3b2b3f79-6e5c-4d5f-828d-8e1828363223","SERC_005.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEwCr79yliLmJtIKdjb1qKkOBquWMbz6/GU=","2016-07-26T14:30Z","FOQ0AtY6KEwCr79yliLmJtIKdjb1qKkO5ryVJUN3hPw=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.026,"2016-07-30T00:20Z","2016-08-01T13:47Z",1.499,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,18634.2,NA,80.4,0.495,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"2d0b5b7b-5880-44c9-a342-4fb853a315d3","SERC_003.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyZ2MJ9ABD3LHLkE2teY00o4FGvxLVln+4=","2016-07-26T16:01Z","FOQ0AtY6KEyZ2MJ9ABD3LHLkE2teY00oA/jkgcM+i6M=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.814,"2016-07-30T00:20Z","2016-08-01T15:09Z",1.175,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",2,18980.2,NA,61.9,0.308,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"b5629ab9-bac2-4076-9c9f-f9c4bde86295","SERC_003.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEy+pAaUheo1thGWj9/Lea/CFDP3TUGjRbU=","2016-07-26T16:45Z","FOQ0AtY6KEy+pAaUheo1thGWj9/Lea/CsYZRruteQCOAglJbu/kNXg==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.029,"2016-07-30T00:20Z","2016-08-01T15:16Z",1.193,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,17505.1,NA,68.2,0.394,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"2b064902-0c90-476d-9b08-ff97ef2046bb","SERC_003.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyBaCrl0dkwi2wpvZe9FC3/nUl7zsdUn0g=","2016-07-26T17:45Z","FOQ0AtY6KEyBaCrl0dkwi2wpvZe9FC3/60W81DuySEI=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.806,"2016-07-30T00:20Z","2016-08-01T15:20Z",1.351,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",4,22568,NA,59.8,0.481,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"c3c4c354-48cf-42da-aff9-e1ad17b97aa9","SERC_006.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEwWJ1KBX8m/zu7dhHFwp7MOz57ZBqSdv3Q=","2016-07-26T18:40Z","FOQ0AtY6KEwWJ1KBX8m/zu7dhHFwp7MO9iqngOdW2hI+lrt8n1wgZg==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.602,"2016-07-30T00:20Z","2016-08-01T14:53Z",1.051,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",11,19429.1,NA,54.1,0.404,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"d5f35d4d-484b-4ca3-ba1e-808381129472","SERC_006.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KExR1vjIqPqoYwssbhuLXZA+dV+WYKwJKv0=","2016-07-26T20:00Z","FOQ0AtY6KExR1vjIqPqoYwssbhuLXZA+WvqU8T2ZrhA=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",4.381,"2016-07-30T00:20Z","2016-08-01T15:11Z",1.496,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,21450.9,NA,69.7,0.341,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"80483890-c1aa-45f4-ade8-673b59b5d499","SERC_006.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KExMdQW88yVj/QAFPSkPXdUJYTmctgaV9fQ=","2016-07-26T20:40Z","FOQ0AtY6KExMdQW88yVj/QAFPSkPXdUJmFdXX3Eu2eVlHyDnzOFCWw==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.736,"2016-07-30T00:20Z","2016-08-01T15:25Z",1.451,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",2,15401.9,NA,94.2,0.388,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"acf06676-8b49-4b01-9031-b0acf3567840","SERC_008.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyr5Og0zMdhf6z+E6veTxAMLtlAlXvESW0=","2016-07-27T11:14Z","FOQ0AtY6KEyr5Og0zMdhf6z+E6veTxAMI2hY57Xc1FM=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.462,"2016-07-30T00:20Z","2016-08-01T15:35Z",0.986,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,16787.8,NA,58.7,0.285,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"42b73026-059a-4fd6-af38-587c372c8ccf","SERC_007.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEz/dqob1l7/P8l6vMnxDl6DdWxsNDdHx34=","2016-07-27T12:00Z","FOQ0AtY6KEz/dqob1l7/P8l6vMnxDl6DEpF6tmRUaxw=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.186,"2016-07-30T00:20Z","2016-08-01T15:28Z",0.771,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",2,19396.8,NA,39.7,0.242,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"452b7ccf-2b37-4c87-a905-f8cb8811ca10","SERC_009.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KExBoHldsCRAWGKTJVDvg2EuZhNfndPSYm8=","2016-07-27T13:15Z","FOQ0AtY6KExBoHldsCRAWGKTJVDvg2Eul5DEouywGJDeD8Lb0aHhGA==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",4.642,"2016-07-30T00:20Z","2016-08-01T15:43Z",2.085,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",1,19385,NA,107.5,0.449,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"37aa2b6c-e368-4ba3-ba78-aa70b0d38122","SERC_003.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEy3Hw/71mF0saL50FmFsgOw8RRHdxcnqBw=","2016-07-27T13:40Z","FOQ0AtY6KEy3Hw/71mF0saL50FmFsgOwX+inNW6hXzU=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",1.368,"2016-07-30T00:20Z","2016-08-01T15:37Z",0.314,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",18,11947.9,NA,26.2,0.229,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"b948b970-202e-49a6-bd5d-faccf5ffc080","SERC_009.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KExSpYCIo6s6FCDb5Sju1L9iEDPl4+zOlGE=","2016-07-27T14:15Z","FOQ0AtY6KExSpYCIo6s6FCDb5Sju1L9i8b2RE5bigw0=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",5.254,"2016-07-30T00:20Z","2016-08-01T15:48Z",1.769,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,25374,NA,69.7,0.337,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"762de1a8-2402-43c8-bf65-dee0719f7250","SERC_009.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEyAtzmsRjSQa3fTmiDDzJ5pVmDY5cDvAew=","2016-07-27T14:45Z","FOQ0AtY6KEyAtzmsRjSQa3fTmiDDzJ5p48YT/BTa+uM=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",1.621,"2016-07-30T00:20Z","2016-08-01T15:50Z",0.777,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",5,22352.8,NA,34.8,0.479,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"1edfa6a5-1c1d-4c2f-9025-962db05b14a7","SERC_002.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEzYHxPmIY9PEhmOpnJqX64NA/e9exeFGPI=","2016-07-27T15:50Z","FOQ0AtY6KEzYHxPmIY9PEhmOpnJqX64NmJ4NhDIW1/Y=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",6.036,"2016-07-30T00:20Z","2016-08-01T14:41Z",2.164,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",4,26250.9,NA,82.4,0.359,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"b7c2bf39-b3aa-4179-afbd-7fdf6816e4c0","SERC_002.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEwe44fYJiJum6CJtVNO/1VskfFuFAUDtQ8=","2016-07-27T16:45Z","FOQ0AtY6KEwe44fYJiJum6CJtVNO/1VstfrWEOCw0vc=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.134,"2016-07-30T00:20Z","2016-08-01T14:45Z",1.593,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",5,19598.4,NA,81.3,0.508,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"852923c7-e8dc-4e31-ac89-23965e27bf0a","SERC_002.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEzHVKdZ60NX7jCf6mP2x/VqFPPMp4q+Boc=","2016-07-27T17:15Z","FOQ0AtY6KEzHVKdZ60NX7jCf6mP2x/VqpUrNBa7BvuvB76dnE8KnVw==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.144,"2016-07-30T00:20Z","2016-08-01T15:04Z",1.126,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,17989,NA,62.6,0.358,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"f1433c1f-2ac9-4bc3-9346-014aa258b758","SERC_044.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEx0N8s0T/0Ni4wh8K7Mr2UIsLFAnyk9uXU=","2016-07-27T19:50Z","FOQ0AtY6KEx0N8s0T/0Ni4wh8K7Mr2UIjyQSWv107o+FFMjTrDjYpg==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.461,"2016-07-30T00:20Z","2016-08-01T15:57Z",1.331,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,14764.4,NA,90.1,0.385,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"ea6c730d-b471-469c-adf4-b722c8d176e3","SERC_044.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEytKRaPHrzBBodv0zg4qzbSLgSwnyJkCNI=","2016-07-27T20:20Z","FOQ0AtY6KEytKRaPHrzBBodv0zg4qzbSYHMAY2VSpdQ=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.996,"2016-07-30T00:20Z","2016-08-01T13:35Z",1.366,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",5,21741,NA,62.8,0.456,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"db85ffb8-a521-4d7c-8454-d970ef8dea53","SERC_044.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEzSwWAtYYDrFHscsT9cHEoYojEvjKyJ2Zo=","2016-07-27T20:56Z","FOQ0AtY6KEzSwWAtYYDrFHscsT9cHEoYCBCekpu/jgI=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.911,"2016-07-30T00:20Z","2016-08-01T13:37Z",1.24,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",2,22508.2,NA,55.1,0.317,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"118c1b37-0d85-4d10-9164-25215bbda68a","SERC_001.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEy9G+yhrlknifQTCcZmbBEQjq+9ZQYLn4g=","2016-07-28T13:45Z","FOQ0AtY6KEy9G+yhrlknifQTCcZmbBEQa0ht29w4McAjdTjIQHRg2Q==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.02,"2016-07-30T00:20Z","2016-08-01T14:26Z",1.065,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,15668.4,NA,68,0.353,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"e009ab2c-c8a2-447a-8ca9-713ba8743a70","SERC_001.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEy2FjZItupBDQ2bSx/yGAPBj5BGS+M0euM=","2016-07-28T14:15Z","FOQ0AtY6KEy2FjZItupBDQ2bSx/yGAPBplxiB5elsg0=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.371,"2016-07-30T00:20Z","2016-08-01T14:34Z",1.191,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",10,17366.8,NA,68.6,0.502,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"240aa5e4-af00-4c9a-866e-a9c5775be7db","SERC_001.basePlot.cfc","D02","SERC","distributed","FOQ0AtY6KEwkG0HbKdkVKot7cojmNUCHDS8ajpqxniI=","2016-07-28T15:00Z","FOQ0AtY6KEwkG0HbKdkVKot7cojmNUCHu9h7r+cuJDQ=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",4.356,"2016-07-30T00:20Z","2016-08-01T14:37Z",1.45,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",4,22911.4,NA,63.3,0.333,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"d90afcf4-1170-4f6c-ab9b-bb3637de32e6","SERC_045.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KExn2ow3zzLEz1a2C3qnb18VL26hP9O9DP8=","2016-07-28T17:05Z","FOQ0AtY6KExn2ow3zzLEz1a2C3qnb18ViyyC+Jzi9jb9bVE3lyZNlQ==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.553,"2016-07-30T00:20Z","2016-08-01T14:05Z",1.388,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",1,22120.5,NA,62.7,0.391,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"4827f254-c86a-4115-b230-aba6b2729c29","SERC_045.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEyu1u1eoZ+mlaLCO9prTDrbhL8FdfDSwuM=","2016-07-28T17:55Z","FOQ0AtY6KEyu1u1eoZ+mlaLCO9prTDrbBYrS1SlKPmI=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.902,"2016-07-30T00:20Z","2016-08-01T14:02Z",1.428,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",8,20472.2,NA,69.8,0.492,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"4844180e-385b-4310-8cd9-2c7d0a5a6d60","SERC_045.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEznZsP8xsKWw6bI0deVishnBT7a8pzlStY=","2016-07-28T19:00Z","FOQ0AtY6KEznZsP8xsKWw6bI0deVishn+QbAQeV4Gy8=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",1.618,"2016-07-30T00:20Z","2016-08-01T14:12Z",0.765,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",5,22059,NA,34.7,0.473,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"54186443-1bbf-47a2-acea-95e3a94c3911","SERC_049.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEx8LZMdpFFFSqHtuS8p0BXnt1zjVwof5Zg=","2016-07-29T13:45Z","FOQ0AtY6KEx8LZMdpFFFSqHtuS8p0BXnKZB1vJXTC1U=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.764,"2016-07-30T00:20Z","2016-08-01T14:18Z",1.358,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,18809,NA,72.2,0.491,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"71fdf05c-db19-4aed-a9ff-bfb84a274ce6","SERC_049.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEzuRhv79n2Ngh/WdpPgQndDOi6voUDOzbQ=","2016-07-29T15:35Z","FOQ0AtY6KEzuRhv79n2Ngh/WdpPgQndDO7s88GxzH36Ybu9jQqrMTw==","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.133,"2016-07-30T00:20Z","2016-08-01T14:25Z",1.059,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",3,19016.1,NA,55.7,0.338,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"3a02fa9b-674e-420e-be8c-f446197de704","SERC_049.basePlot.cfc","D02","SERC","tower","FOQ0AtY6KEwHrJltYy50YDAHYT0/4z1nE+1viJMA4fs=","2016-07-29T15:55Z","FOQ0AtY6KEwHrJltYy50YDAHYT0/4z1n/umuNi5tGI4=","OK","2016-07-29T23:00Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",1.935,"2016-07-30T00:20Z","2016-08-01T14:28Z",0.897,"i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",5,23007.7,NA,39,0.464,"BL/lQPBsvOf0Ug+lYggBj+EypTCDM4Oq",NA,NA
"a8c8ccf1-e025-4268-9a46-624c125b3c19","STEI_009.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCDd+RNR5CtzZY=","2017-08-23T13:15Z","VIe0/2w3fNc48IHSI8KhsfkrpuHvgjCD/0M+jSeLrR0=","OK","2017-08-25T17:32Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",3.41,"2017-08-28T18:00Z","2017-08-30T14:38Z",1.336,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",13,24227,100,55.1,0.392,NA,NA,NA
"acb84c8c-f0c8-43d7-a434-efd5639991e0","STEI_009.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPlH3Rj4eVGgvc=","2017-08-23T14:46Z","VIe0/2w3fNdxYrN/WhkT+uRLGtZdIuPl0pZ29jhKW4o=","OK","2017-08-25T17:12Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",1.86,"2017-08-28T18:00Z","2017-08-30T13:44Z",1.014,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",11,25151.6,100,40.3,0.545,NA,NA,NA
"4b6a17a7-f113-495e-b9fc-4a0af970f6fb","STEI_009.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZeUmxfA7e+TI=","2017-08-23T15:20Z","VIe0/2w3fNd+AFr8nHrB6sAugOdzx6mZaz6MIOpUdOc=","OK","2017-08-25T17:20Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",3.51,"2017-08-28T18:00Z","2017-08-30T14:26Z",1.446,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",2,21289.8,100,67.9,0.412,NA,NA,NA
"bd4b5e5a-280d-4de1-a2ae-a103de520afa","STEI_005.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4+6lBdLENy0w=","2017-08-23T16:13Z","VIe0/2w3fNeW/5B6HKxT9OlxqXavDkE4s6tciNedU2U=","OK","2017-08-25T14:13Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",3.33,"2017-08-28T18:00Z","2017-08-30T14:34Z",1.596,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",5,21887,100,72.9,0.479,NA,NA,NA
"02de8ca7-1549-44e9-bf9a-8228e330290e","STEI_005.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNcwfo4c4at4EvEpB77Zdui9T4sVECWcfBY=","2017-08-23T16:56Z","VIe0/2w3fNcwfo4c4at4EvEpB77Zdui9J4dR7E5t4nbxBoUDdv4L2Q==","OK","2017-08-25T14:28Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",4.29,"2017-08-28T18:00Z","2017-08-30T14:36Z",1.982,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",1,28306.7,100,70,0.462,NA,NA,NA
"9fac3a11-f0b5-4326-8dff-5893ba503f1e","STEI_005.basePlot.cfc","D05","STEI","distributed","VIe0/2w3fNdCm3V4fTqlu8JOhUG2fiaRB06o7bssB+s=","2017-08-23T17:19Z","VIe0/2w3fNdCm3V4fTqlu8JOhUG2fiaRI5IB2MZ+6DhGhkJKThV5dQ==","OK","2017-08-25T14:54Z","B/1XguR/VIn+6poxXX6Fz9l/Lnuan5x0zOrM56XsTCc=",2.59,"2017-08-28T18:00Z","2017-08-30T14:23Z",1.341,"TqNVw/GwaChqDe0SR3st7SXWHAH9HI08FKoQe5Cl8Nc=",5,20871.4,100,64.3,0.518,NA,NA,NA
